temperatureInfrastructureSensor1,temperatureInfrastructureSensor2,temperatureInfrastructureSensor3,externalTemperature,temperatureParcel,humidityInfrastructureSensor,currentClampValue,hvacStateOn,hvacStateValue,time
28.06115042,27.98188503,24.52669853,35,18.33746261,30.529175,0,0,10,406
28.06567934,27.98647133,24.53241298,35,18.35099301,30.52926194,0,0,10,407
28.07019872,27.99104823,24.53811893,35,18.3645009,30.52934889,0,0,10,408
28.07470858,27.99561575,24.5438164,35,18.37798636,30.52943586,0,0,10,409
28.07920895,28.00017392,24.54950541,35,18.39144944,30.52952285,0,0,10,410
28.08369985,28.00472275,24.55518598,35,18.40489022,30.52960987,0,0,10,411
28.08818132,28.00926226,24.56085814,35,18.41830876,30.5296969,0,0,10,412
28.09265336,28.0137925,24.56652191,35,18.43170512,30.52978395,0,0,10,413
28.09711602,28.01831346,24.57217729,35,18.44507938,30.52987102,0,0,10,414
28.10156931,28.02282519,24.57782432,35,18.45843159,30.52995811,0,0,10,415
28.10601326,28.0273277,24.58346301,35,18.47176183,30.53004522,0,0,10,416
28.11044789,28.03182102,24.58909339,35,18.48507015,30.53013234,0,0,10,417
28.11487322,28.03630516,24.59471547,35,18.49835661,30.53021949,0,0,10,418
28.11928929,28.04078015,24.60032927,35,18.5116213,30.53030666,0,0,10,419
28.12369612,28.04524602,24.60593481,35,18.52486425,30.53039384,0,0,10,420
28.12809372,28.04970279,24.61153212,35,18.53808555,30.53048105,0,0,10,421
28.13248213,28.05415048,24.61712121,35,18.55128525,30.53056827,0,0,10,422
28.13686136,28.0585891,24.6227021,35,18.56446341,30.53065552,0,0,10,423
28.14123145,28.0630187,24.62827481,35,18.5776201,30.53074278,0,0,10,424
28.14559241,28.06743928,24.63383936,35,18.59075538,30.53083006,0,0,10,425
28.14994427,28.07185087,24.63939578,35,18.6038693,30.53091736,0,0,10,426
28.15428706,28.07625349,24.64494407,35,18.61696193,30.53100468,0,0,10,427
28.15862079,28.08064717,24.65048426,35,18.63003333,30.53109201,0,0,10,428
28.1629455,28.08503193,24.65601637,35,18.64308356,30.53117937,0,0,10,429
28.1672612,28.08940779,24.66154041,35,18.65611269,30.53126675,0,0,10,430
28.17156792,28.09377477,24.66705641,35,18.66912076,30.53135414,0,0,10,431
28.17586568,28.09813289,24.67256438,35,18.68210783,30.53144155,0,0,10,432
28.18015451,28.10248218,24.67806435,35,18.69507398,30.53152899,0,0,10,433
28.18443442,28.10682266,24.68355633,35,18.70801925,30.53161644,0,0,10,434
28.18870545,28.11115435,24.68904034,35,18.7209437,30.53170391,0,0,10,435
28.19296761,28.11547727,24.6945164,35,18.7338474,30.53179139,0,0,10,436
28.19722094,28.11979144,24.69998453,35,18.74673039,30.5318789,0,0,10,437
