id,gatewayId,containerTemperature1,containerTemperatureSensorId1,containerTemperature2,containerTemperatureSensorId2,containerTemperature3,containerTemperatureSensorId3,humidityValue,humidityTemperature,humiditySensorId,hvacStateOn,hvacStateValue,hvacActuatorId,currentClampValue,currentClampSensorId,externalTemperature,externalTemperatureId,parcelTemperature,parcelTemperatureSensorId,timestamp
-1,GATEWAY,28.44,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.12,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:55:51"
-1,GATEWAY,28.44,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.12,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:56:08"
-1,GATEWAY,28.44,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.12,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:56:23"
-1,GATEWAY,28.44,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.12,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:56:44"
-1,GATEWAY,28.44,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.12,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:57:05"
-1,GATEWAY,28.44,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.12,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:57:20"
-1,GATEWAY,28.44,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.12,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:57:42"
-1,GATEWAY,28.44,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.12,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:57:57"
-1,GATEWAY,28.44,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.12,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:58:19"
-1,GATEWAY,28.44,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.12,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:58:37"
-1,GATEWAY,28.44,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.12,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:58:59"
-1,GATEWAY,28.44,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.12,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:59:20"
-1,GATEWAY,28.44,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.12,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:59:38"
-1,GATEWAY,28.44,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.12,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:59:56"
-1,GATEWAY,28.44,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.12,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:00:21"
-1,GATEWAY,28.43,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.12,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:00:37"
-1,GATEWAY,28.43,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.12,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:00:55"
-1,GATEWAY,28.43,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.12,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:01:17"
-1,GATEWAY,28.43,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.12,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:01:31"
-1,GATEWAY,28.43,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.12,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:01:56"
-1,GATEWAY,28.43,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.12,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:02:15"
-1,GATEWAY,28.43,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.12,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:02:37"
-1,GATEWAY,28.43,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.12,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:03:01"
-1,GATEWAY,28.43,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.12,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:03:22"
-1,GATEWAY,28.43,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.12,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:03:42"
-1,GATEWAY,28.43,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.12,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:03:57"
-1,GATEWAY,28.43,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.12,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:04:17"
-1,GATEWAY,28.43,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.12,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:04:34"
-1,GATEWAY,28.43,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.12,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:04:50"
-1,GATEWAY,28.43,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.12,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:05:03"
-1,GATEWAY,28.43,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:05:20"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:05:42"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:06:00"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:06:24"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:06:43"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:07:02"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:07:26"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:07:31"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:07:32"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:07:33"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:07:34"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:07:35"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:07:36"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:07:37"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:07:38"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:07:39"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:07:40"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:07:41"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:07:42"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:07:43"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:07:44"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:07:45"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:07:46"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:07:47"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:07:48"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:07:49"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:07:50"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:07:51"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:07:52"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.43,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:07:53"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.43,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:07:54"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.43,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:07:55"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.43,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:07:56"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.43,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:07:57"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.43,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:07:58"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.43,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:07:59"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.43,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:08:00"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.43,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:08:01"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.43,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:08:02"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.43,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:08:03"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.43,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:08:04"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.43,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:08:05"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.43,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:08:06"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.43,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:08:07"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.43,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:08:08"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.43,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:08:09"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.43,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:08:10"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.43,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:08:11"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.43,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:08:12"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.43,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:08:13"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.43,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:08:14"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.43,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:08:15"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.43,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:08:16"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.43,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:08:17"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.43,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:08:18"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.43,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:08:19"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.43,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:08:20"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.43,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:08:21"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.43,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:08:23"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.43,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:08:24"
-1,GATEWAY,28.42,80_00_00_00_00_01,27.43,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.13,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 11:08:25"
